label,x1,y1,height,width,source,file_name,analyzed_labels,taxonomy_label,target
directional drilling,0.0,0.0,2448.0,3264.0,wikimedia,8594_1711574111095_directional drilling.png,"['directional', 'drilling']",processes,6
socket wrench,0.0,0.0,374.0,891.0,user,8595_1711553492579_socket wrench.png,"['socket', 'wrench']",fasteners,1
knurling,0.0,0.0,1658.0,3951.0,wikimedia,8596_1711553492579_knurling.png,['knurling'],specialized,9
ice saw,148.0,35.0,1195.0,217.0,user,8597_1711587852840_ice saw.png,"['ice', 'saw']",quality,7
manual ice saw,148.0,35.0,1195.0,217.0,user,8598_1711587852840_manual ice saw.png,"['manual', 'ice', 'saw']",tools,10
hand powered ice saw,148.0,35.0,1195.0,217.0,user,8599_1711587852840_hand powered ice saw.png,"['hand', 'powered', 'ice', 'saw']",machines,2
ice saw,0.0,0.0,5472.0,3648.0,wikimedia,8600_1711587852840_ice saw.png,"['ice', 'saw']",quality,7
metal saw horse,275.0,179.0,349.0,302.0,user,8601_1711587827397_metal saw horse.png,"['metal', 'saw', 'horse']",materials,4
metal saw horse,632.0,183.0,195.0,121.0,user,8602_1711587827397_metal saw horse.png,"['metal', 'saw', 'horse']",materials,4
extension cord,168.0,465.0,134.0,316.0,user,8603_1711587827397_extension cord.png,"['extension', 'cord']",maintenance,3
tool belt,748.0,141.0,65.0,88.0,user,8604_1711587827397_tool belt.png,"['tool', 'belt']",tools,10
rear,188.0,0.0,186.0,141.0,user,8605_1711587827397_rear.png,['rear'],maintenance,3
sawhorse,0.0,0.0,3456.0,5184.0,wikimedia,8606_1711587827397_sawhorse.png,['sawhorse'],tools,10
zipper,197.0,93.0,523.0,553.0,user,8607_1711573584248_zipper.png,['zipper'],specialized,9
zipper,0.0,0.0,1704.0,2272.0,wikimedia,8608_1711573584248_zipper.png,['zipper'],specialized,9
lathe,0.0,222.0,383.0,746.0,user,8609_1711553567013_lathe.png,['lathe'],machines,2
metal spinning,0.0,0.0,1365.0,2048.0,wikimedia,8610_1711553567013_metal spinning.png,"['metal', 'spinning']",materials,4
orbital sheet sander,0.0,0.0,685.0,907.0,user,8611_1711579114359_orbital sheet sander.png,"['orbital', 'sheet', 'sander']",electrical,0
sander,0.0,0.0,685.0,907.0,user,8612_1711579114359_sander.png,['sander'],tools,10
power tool,0.0,0.0,685.0,907.0,user,8613_1711579114359_power tool.png,"['power', 'tool']",electrical,0
orbital sander,0.0,0.0,1232.0,1632.0,wikimedia,8614_1711579114359_orbital sander.png,"['orbital', 'sander']",electrical,0
vibratory sander,0.0,0.0,685.0,907.0,user,8615_1711579115668_vibratory sander.png,"['vibratory', 'sander']",tools,10
electric vibratory sander,0.0,0.0,685.0,907.0,user,8616_1711579115668_electric vibratory sander.png,"['electric', 'vibratory', 'sander']",electrical,0
sander,0.0,0.0,685.0,907.0,user,8617_1711579115668_sander.png,['sander'],tools,10
orbital sander,0.0,0.0,1232.0,1632.0,wikimedia,8618_1711579115668_orbital sander.png,"['orbital', 'sander']",electrical,0
tubing cutter,0.0,0.0,606.0,891.0,user,8619_1711570368789_tubing cutter.png,"['tubing', 'cutter']",fasteners,1
pipecutter,0.0,0.0,871.0,1280.0,wikimedia,8620_1711570368789_pipecutter.png,['pipecutter'],tools,10
chain saw,0.0,0.0,668.0,891.0,user,8621_1711609653941_chain saw.png,"['chain', 'saw']",machines,2
still chain saw,0.0,0.0,668.0,891.0,user,8622_1711609653941_still chain saw.png,"['still', 'chain', 'saw']",quality,7
chainsaw,0.0,0.0,668.0,891.0,user,8623_1711609653941_chainsaw.png,['chainsaw'],machines,2
still chainsaw,0.0,0.0,960.0,1280.0,wikimedia,8624_1711609653941_still chainsaw.png,"['still', 'chainsaw']",quality,7
grinding stone,0.0,0.0,844.0,907.0,user,8625_1711567277397_grinding stone.png,"['grinding', 'stone']",processes,6
grinding stone bit,0.0,0.0,844.0,907.0,user,8626_1711567277397_grinding stone bit.png,"['grinding', 'stone', 'bit']",processes,6
dreamed grinding stone,0.0,0.0,844.0,907.0,user,8627_1711567277397_dreamed grinding stone.png,"['dreamed', 'grinding', 'stone']",processes,6
jeweller tool,0.0,0.0,2940.0,3159.0,wikimedia,8628_1711567277397_jeweller tool.png,"['jeweller', 'tool']",maintenance,3
screwdriver,0.0,0.0,98.0,907.0,user,8629_1711604359697_screwdriver.png,['screwdriver'],fasteners,1
yanked screwdriver,0.0,0.0,118.0,1088.0,wikimedia,8630_1711604359697_yanked screwdriver.png,"['yanked', 'screwdriver']",fasteners,1
microscope,107.0,5.0,592.0,322.0,user,8631_1711598068576_microscope.png,['microscope'],machines,2
confocal microscope,0.0,0.0,3456.0,5184.0,wikimedia,8632_1711598068576_confocal microscope.png,"['confocal', 'microscope']",machines,2
rock drill,286.0,16.0,468.0,478.0,user,8633_1711585138198_rock drill.png,"['rock', 'drill']",machines,2
rock drill,192.0,56.0,342.0,216.0,user,8634_1711585138198_rock drill.png,"['rock', 'drill']",machines,2
rock drill,0.0,0.0,2533.0,3800.0,wikimedia,8635_1711585138198_rock drill.png,"['rock', 'drill']",machines,2
hand drill,0.0,0.0,607.0,907.0,user,8636_1711585570247_hand drill.png,"['hand', 'drill']",machines,2
handheld powered drill,0.0,0.0,2592.0,3872.0,wikimedia,8637_1711585570247_handheld powered drill.png,"['handheld', 'powered', 'drill']",machines,2
sand casting mold,350.0,179.0,501.0,310.0,user,8638_1711566428258_sand casting mold.png,"['sand', 'casting', 'mold']",tools,10
crucible,338.0,75.0,176.0,177.0,user,8639_1711566428258_crucible.png,['crucible'],specialized,9
sand casting,347.0,3.0,677.0,336.0,user,8640_1711566428258_sand casting.png,"['sand', 'casting']",tools,10
metal casting,347.0,3.0,677.0,336.0,user,8641_1711566428258_metal casting.png,"['metal', 'casting']",materials,4
bronze casting,0.0,0.0,1536.0,2048.0,wikimedia,8642_1711566428258_bronze casting.png,"['bronze', 'casting']",processes,6
welder,71.0,226.0,314.0,431.0,user,8643_1711553209757_welder.png,['welder'],maintenance,3
hammer,701.0,333.0,192.0,165.0,user,8644_1711553209757_hammer.png,['hammer'],tools,10
brazing,0.0,0.0,2736.0,3648.0,wikimedia,8645_1711553209757_brazing.png,['brazing'],electrical,0
tank,438.0,117.0,436.0,145.0,user,8646_1711553209331_tank.png,['tank'],safety,8
pressure tank,438.0,117.0,436.0,145.0,user,8647_1711553209331_pressure tank.png,"['pressure', 'tank']",machines,2
tank,557.0,258.0,367.0,113.0,user,8648_1711553209331_tank.png,['tank'],safety,8
pressure tank,557.0,258.0,367.0,113.0,user,8649_1711553209331_pressure tank.png,"['pressure', 'tank']",machines,2
gauge,568.0,72.0,100.0,95.0,user,8650_1711553209331_gauge.png,['gauge'],quality,7
gauge,653.0,78.0,81.0,85.0,user,8651_1711553209331_gauge.png,['gauge'],quality,7
welder,629.0,704.0,0.0,0.0,user,8652_1711553209331_welder.png,['welder'],maintenance,3
brazing,0.0,0.0,1560.0,1800.0,wikimedia,8653_1711553209331_brazing.png,['brazing'],electrical,0
horizontal milling machine,0.0,0.0,773.0,907.0,user,8654_1711570588198_horizontal milling machine.png,"['horizontal', 'milling', 'machine']",processes,6
metalworking lathe,0.0,0.0,1801.0,2115.0,wikimedia,8655_1711570588198_metalworking lathe.png,"['metalworking', 'lathe']",materials,4
to sewing machine,0.0,0.0,831.0,907.0,user,8656_1711596307703_to sewing machine.png,"['to', 'sewing', 'machine']",quality,7
sewing machine,0.0,0.0,831.0,907.0,user,8657_1711596307703_sewing machine.png,"['sewing', 'machine']",processes,6
nailing,0.0,0.0,2207.0,2409.0,wikimedia,8658_1711596307703_nailing.png,['nailing'],specialized,9
drill pres,122.0,164.0,1173.0,714.0,user,8659_1711568020643_drill pres.png,"['drill', 'pres']",machines,2
chuck,537.0,935.0,117.0,119.0,user,8660_1711568020643_chuck.png,['chuck'],tools,10
turning machining proces,0.0,0.0,3888.0,2592.0,wikimedia,8661_1711568020643_turning machining proces.png,"['turning', 'machining', 'proces']",processes,6
windmill,90.0,9.0,757.0,678.0,user,8662_1711608499302_windmill.png,['windmill'],machines,2
de eenhoorn harem,0.0,0.0,2100.0,2100.0,wikimedia,8663_1711608499302_de eenhoorn harem.png,"['de', 'eenhoorn', 'harem']",tools,10
pruner,0.0,628.0,729.0,864.0,user,8664_1711600653654_pruner.png,['pruner'],specialized,9
secateur,0.0,0.0,5472.0,3648.0,wikimedia,8665_1711600653654_secateur.png,['secateur'],tools,10
fidget spinner,0.0,0.0,1210.0,907.0,user,8666_1711614111243_fidget spinner.png,"['fidget', 'spinner']",fasteners,1
fidget spinner,0.0,0.0,4160.0,3120.0,wikimedia,8667_1711614111243_fidget spinner.png,"['fidget', 'spinner']",fasteners,1
hammer drill,148.0,162.0,131.0,191.0,user,8668_1711585458879_hammer drill.png,"['hammer', 'drill']",tools,10
core drill,0.0,0.0,3024.0,4032.0,wikimedia,8669_1711585458879_core drill.png,"['core', 'drill']",materials,4
turnstile,346.0,146.0,226.0,184.0,user,8670_1711616024863_turnstile.png,['turnstile'],specialized,9
emergency sign,110.0,117.0,50.0,144.0,user,8671_1711616024863_emergency sign.png,"['emergency', 'sign']",safety,8
excavator,0.0,96.0,585.0,499.0,user,8672_1711600540926_excavator.png,['excavator'],specialized,9
demolition shears,0.0,0.0,2880.0,3840.0,wikimedia,8673_1711600540926_demolition shears.png,"['demolition', 'shears']",maintenance,3
mig welder gun,0.0,0.0,900.0,487.0,user,8674_1711577246208_mig welder gun.png,"['mig', 'welder', 'gun']",maintenance,3
mig welder head,0.0,0.0,900.0,487.0,user,8675_1711577246208_mig welder head.png,"['mig', 'welder', 'head']",maintenance,3
welding gun,0.0,0.0,900.0,487.0,wikimedia,8676_1711577246208_welding gun.png,"['welding', 'gun']",processes,6
muzak super turbo fiber csc laser cutter,348.0,71.0,399.0,539.0,user,8677_1711574872720_muzak super turbo fiber csc laser cutter.png,"['muzak', 'super', 'turbo', 'fiber', 'csc', 'laser', 'cutter']",quality,7
csc laser cutter,348.0,71.0,399.0,539.0,user,8678_1711574872720_csc laser cutter.png,"['csc', 'laser', 'cutter']",machines,2
csc machine,348.0,71.0,399.0,539.0,user,8679_1711574872720_csc machine.png,"['csc', 'machine']",machines,2
laser cutting,0.0,0.0,3712.0,5568.0,wikimedia,8680_1711574872720_laser cutting.png,"['laser', 'cutting']",machines,2
bolt,0.0,0.0,500.0,800.0,user,8681_1711581329428_bolt.png,['bolt'],fasteners,1
nut,0.0,0.0,500.0,800.0,user,8682_1711581329428_nut.png,['nut'],fasteners,1
bolt and nut,0.0,0.0,500.0,800.0,user,8683_1711581329428_bolt and nut.png,"['bolt', 'and', 'nut']",fasteners,1
bolt,0.0,0.0,500.0,800.0,wikimedia,8684_1711581329428_bolt.png,['bolt'],fasteners,1
hex nut,135.0,95.0,196.0,130.0,user,8685_1711581451013_hex nut.png,"['hex', 'nut']",fasteners,1
eye bolt,48.0,26.0,318.0,803.0,user,8686_1711581451013_eye bolt.png,"['eye', 'bolt']",quality,7
eye bolt,0.0,0.0,1227.0,3032.0,wikimedia,8687_1711581451013_eye bolt.png,"['eye', 'bolt']",quality,7
angle grinder,0.0,0.0,680.0,907.0,user,8688_1711585931797_angle grinder.png,"['angle', 'grinder']",tools,10
workpiece,0.0,0.0,680.0,907.0,user,8689_1711585931797_workpiece.png,['workpiece'],processes,6
angle grinder with workpiece,0.0,0.0,680.0,907.0,user,8690_1711585931797_angle grinder with workpiece.png,"['angle', 'grinder', 'with', 'workpiece']",tools,10
black and white image,0.0,0.0,680.0,907.0,user,8691_1711585931797_black and white image.png,"['black', 'and', 'white', 'image']",quality,7
angle grinder,0.0,0.0,1536.0,2048.0,wikimedia,8692_1711585931797_angle grinder.png,"['angle', 'grinder']",tools,10
drill,0.0,0.0,146.0,583.0,user,8693_1711584551358_drill.png,['drill'],machines,2
rose the riveter,0.0,0.0,146.0,583.0,wikimedia,8694_1711584551358_rose the riveter.png,"['rose', 'the', 'riveter']",quality,7
windmill,0.0,0.0,894.0,907.0,user,8695_1711617332988_windmill.png,['windmill'],machines,2
houtzaagmolen,0.0,0.0,1182.0,1200.0,wikimedia,8696_1711617332988_houtzaagmolen.png,['houtzaagmolen'],miscellaneous,5
crawler mounted drilling rig,278.0,648.0,1262.0,629.0,user,8697_1711597031307_crawler mounted drilling rig.png,"['crawler', 'mounted', 'drilling', 'rig']",machines,2
dozer,92.0,1643.0,177.0,230.0,user,8698_1711597031307_dozer.png,['dozer'],specialized,9
drilling rig,0.0,731.0,1266.0,257.0,user,8699_1711597031307_drilling rig.png,"['drilling', 'rig']",processes,6
crane,121.0,1145.0,418.0,295.0,user,8700_1711597031307_crane.png,['crane'],tools,10
pile drilling machine in pronto,0.0,0.0,1920.0,4912.0,wikimedia,8701_1711597031307_pile drilling machine in pronto.png,"['pile', 'drilling', 'machine', 'in', 'pronto']",materials,4
saw,100.0,2.0,635.0,779.0,user,8702_1711609731805_saw.png,['saw'],tools,10
circular saw,100.0,2.0,635.0,779.0,user,8703_1711609731805_circular saw.png,"['circular', 'saw']",tools,10
skilsaw circular saw with laser outline,100.0,2.0,635.0,779.0,user,8704_1711609731805_skilsaw circular saw with laser outline.png,"['skilsaw', 'circular', 'saw', 'with', 'laser', 'outline']",tools,10
skin handheld circular saw,0.0,0.0,1232.0,1632.0,wikimedia,8705_1711609731805_skin handheld circular saw.png,"['skin', 'handheld', 'circular', 'saw']",quality,7
machine,0.0,0.0,859.0,907.0,user,8706_1711554183990_machine.png,['machine'],machines,2
extrusion,0.0,0.0,897.0,947.0,wikimedia,8707_1711554183990_extrusion.png,['extrusion'],processes,6
chilly drill bit,0.0,0.0,2001.0,891.0,user,8708_1711604260355_chilly drill bit.png,"['chilly', 'drill', 'bit']",machines,2
screwdriver bit,0.0,0.0,2762.0,1230.0,wikimedia,8709_1711604260355_screwdriver bit.png,"['screwdriver', 'bit']",fasteners,1
mig welder,0.0,0.0,467.0,700.0,user,8710_1711568900922_mig welder.png,"['mig', 'welder']",maintenance,3
welder,0.0,0.0,467.0,700.0,wikimedia,8711_1711568900922_welder.png,['welder'],maintenance,3
foundry ladle,2.0,304.0,492.0,432.0,user,8712_1711554352290_foundry ladle.png,"['foundry', 'ladle']",processes,6
pulley hook,192.0,56.0,363.0,203.0,user,8713_1711554352290_pulley hook.png,"['pulley', 'hook']",fasteners,1
ladle metallurgy,0.0,0.0,820.0,798.0,wikimedia,8714_1711554352290_ladle metallurgy.png,"['ladle', 'metallurgy']",materials,4
water wheel,0.0,0.0,1188.0,891.0,user,8715_1711590148844_water wheel.png,"['water', 'wheel']",quality,7
fontenay abbey trip hammer,0.0,0.0,2112.0,2816.0,wikimedia,8716_1711590148844_fontenay abbey trip hammer.png,"['fontenay', 'abbey', 'trip', 'hammer']",maintenance,3
windmill,55.0,5.0,675.0,739.0,user,8717_1711608695497_windmill.png,['windmill'],machines,2
dheesterboom,0.0,0.0,900.0,1200.0,wikimedia,8718_1711608695497_dheesterboom.png,['dheesterboom'],specialized,9
assorted dreamed bit,0.0,0.0,605.0,907.0,user,8719_1711597166022_assorted dreamed bit.png,"['assorted', 'dreamed', 'bit']",miscellaneous,5
pneumatic multifoil bit,0.0,0.0,605.0,907.0,user,8720_1711597166022_pneumatic multifoil bit.png,"['pneumatic', 'multifoil', 'bit']",electrical,0
dental tool bit,0.0,0.0,605.0,907.0,user,8721_1711597166022_dental tool bit.png,"['dental', 'tool', 'bit']",maintenance,3
dental drill and bit,0.0,0.0,3680.0,5520.0,wikimedia,8722_1711597166022_dental drill and bit.png,"['dental', 'drill', 'and', 'bit']",maintenance,3
chainsaw,86.0,108.0,111.0,168.0,user,8723_1711598869794_chainsaw.png,['chainsaw'],machines,2
chainsaw with timber,86.0,108.0,111.0,168.0,user,8724_1711598869794_chainsaw with timber.png,"['chainsaw', 'with', 'timber']",machines,2
chainsaw safety clothing,0.0,0.0,247.0,308.0,wikimedia,8725_1711598869794_chainsaw safety clothing.png,"['chainsaw', 'safety', 'clothing']",machines,2
chainsaw,149.0,841.0,239.0,195.0,user,8726_1711587512275_chainsaw.png,['chainsaw'],machines,2
personal protective equipment,166.0,583.0,133.0,118.0,user,8727_1711587512275_personal protective equipment.png,"['personal', 'protective', 'equipment']",quality,7
helmet,166.0,583.0,133.0,118.0,user,8728_1711587512275_helmet.png,['helmet'],safety,8
personal protective equipment,310.0,401.0,98.0,85.0,user,8729_1711587512275_personal protective equipment.png,"['personal', 'protective', 'equipment']",quality,7
helmet,310.0,401.0,98.0,85.0,user,8730_1711587512275_helmet.png,['helmet'],safety,8
chainsaw,0.0,0.0,4288.0,2848.0,wikimedia,8731_1711587512275_chainsaw.png,['chainsaw'],machines,2
zipper,0.0,0.0,680.0,907.0,user,8732_1711573605055_zipper.png,['zipper'],specialized,9
zipper,0.0,0.0,3000.0,4000.0,wikimedia,8733_1711573605055_zipper.png,['zipper'],specialized,9
digital scale,434.0,218.0,241.0,211.0,user,8734_1711570392433_digital scale.png,"['digital', 'scale']",machines,2
workbench,0.0,0.0,3024.0,4032.0,wikimedia,8735_1711570392433_workbench.png,['workbench'],maintenance,3
ga powered chainsaw,0.0,0.0,668.0,891.0,user,8736_1711609519780_ga powered chainsaw.png,"['ga', 'powered', 'chainsaw']",quality,7
chainsaw,0.0,0.0,668.0,891.0,user,8737_1711609519780_chainsaw.png,['chainsaw'],machines,2
saw,0.0,0.0,668.0,891.0,user,8738_1711609519780_saw.png,['saw'],tools,10
wondered chainsaw,0.0,0.0,960.0,1280.0,wikimedia,8739_1711609519780_wondered chainsaw.png,"['wondered', 'chainsaw']",machines,2
metal cutting torch,0.0,0.0,820.0,529.0,user,8740_1711566667415_metal cutting torch.png,"['metal', 'cutting', 'torch']",materials,4
oxyacetylene cutting torch,0.0,0.0,820.0,529.0,user,8741_1711566667415_oxyacetylene cutting torch.png,"['oxyacetylene', 'cutting', 'torch']",processes,6
oxyfuel welding and cutting,0.0,0.0,820.0,529.0,wikimedia,8742_1711566667415_oxyfuel welding and cutting.png,"['oxyfuel', 'welding', 'and', 'cutting']",processes,6
air handling tube,0.0,0.0,1128.0,677.0,user,8743_1711568714988_air handling tube.png,"['air', 'handling', 'tube']",maintenance,3
welding equipment,0.0,0.0,1128.0,677.0,wikimedia,8744_1711568714988_welding equipment.png,"['welding', 'equipment']",processes,6
scientific equipment,0.0,0.0,1366.0,907.0,user,8745_1711578073360_scientific equipment.png,"['scientific', 'equipment']",quality,7
pray diffraction system,0.0,0.0,1366.0,907.0,user,8746_1711578073360_pray diffraction system.png,"['pray', 'diffraction', 'system']",machines,2
diamond anvil cell,0.0,0.0,2100.0,1395.0,wikimedia,8747_1711578073360_diamond anvil cell.png,"['diamond', 'anvil', 'cell']",quality,7
bolt head,354.0,234.0,204.0,207.0,user,8748_1711592976682_bolt head.png,"['bolt', 'head']",fasteners,1
wheel bolt,0.0,0.0,3456.0,5184.0,wikimedia,8749_1711592976682_wheel bolt.png,"['wheel', 'bolt']",maintenance,3
reciprocating saw,170.0,2.0,262.0,531.0,user,8750_1711575005847_reciprocating saw.png,"['reciprocating', 'saw']",processes,6
battery powered reciprocating saw,170.0,2.0,262.0,531.0,user,8751_1711575005847_battery powered reciprocating saw.png,"['battery', 'powered', 'reciprocating', 'saw']",electrical,0
battery powered tool,0.0,0.0,1391.0,2100.0,wikimedia,8752_1711575005847_battery powered tool.png,"['battery', 'powered', 'tool']",electrical,0
scientific equipment,0.0,0.0,604.0,907.0,user,8753_1711598075637_scientific equipment.png,"['scientific', 'equipment']",quality,7
optical microscope,1.0,125.0,479.0,292.0,user,8754_1711598075637_optical microscope.png,"['optical', 'microscope']",electrical,0
light microscope,1.0,125.0,479.0,292.0,user,8755_1711598075637_light microscope.png,"['light', 'microscope']",quality,7
microscope,1.0,125.0,479.0,292.0,user,8756_1711598075637_microscope.png,['microscope'],machines,2
confocal microscope,0.0,0.0,2832.0,4256.0,wikimedia,8757_1711598075637_confocal microscope.png,"['confocal', 'microscope']",machines,2
ladder,164.0,36.0,255.0,498.0,user,8758_1711594316757_ladder.png,['ladder'],tools,10
garbage can,531.0,346.0,96.0,111.0,user,8759_1711594316757_garbage can.png,"['garbage', 'can']",materials,4
